Order_ID,Gender_Category,Product_Line,Product_Name,Size,Revenue,Sales_Channel,Region,Profit_columns,Loss
2973,Kids,Soccer,Phantom GT,XL,0.0,Online,bengaluru,2234.16,0.0
2974,Men,Running,Pegasus Turbo,L,0.0,Online,Bangaluru,0.0,-29.28
2975,Kids,Soccer,Mercurial Superfly,10,0.0,Online,Delhi,3279.17,0.0
2976,Men,Running,Pegasus Turbo,L,0.0,Retail,Hyderabad,2966.44,0.0
2977,Kids,Training,ZoomX Invincible,8,5593.0,Online,Kolkata,0.0,-821.76
2978,Women,Running,Air Zoom,L,0.0,Retail,Kolkata,0.0,-581.26
2979,Men,Soccer,Mercurial Superfly,L,0.0,Retail,bengaluru,762.54,0.0
2980,Women,Running,React Infinity,L,0.0,Retail,bengaluru,3075.35,0.0
2981,Kids,Soccer,Premier III,M,0.0,Retail,Pune,2777.67,0.0
2982,Men,Lifestyle,Dunk Low,L,0.0,Online,Kolkata,1541.73,0.0
2983,Women,Running,Pegasus Turbo,XL,0.0,Retail,bengaluru,2968.2,0.0
2984,Men,Soccer,Phantom GT,XL,0.0,Online,Kolkata,3073.4,0.0
2985,Kids,Running,Free RN,L,0.0,Online,bengaluru,3419.45,0.0
2986,Kids,Basketball,LeBron 20,M,0.0,Online,Pune,2303.27,0.0
2987,Women,Soccer,Premier III,L,0.0,Online,Pune,2365.7,0.0
2009,Women,Lifestyle,Dunk Low,M,0.0,Retail,bengaluru,522.93,0.0
2989,Men,Soccer,Mercurial Superfly,M,0.0,Online,bengaluru,2459.52,0.0
2990,Kids,Basketball,Kyrie Flytrap,XL,0.0,Retail,Bangaluru,570.47,0.0
2991,Men,Training,SuperRep Go,M,0.0,Retail,Pune,3772.99,0.0
2992,Men,Soccer,Premier III,L,0.0,Online,Kolkata,2276.99,0.0
2993,Men,Soccer,Premier III,M,0.0,Retail,Hyderabad,1770.74,0.0
2994,Women,Lifestyle,Air Force 1,11,0.0,Retail,Mumbai,2962.69,0.0
2995,Kids,Lifestyle,Blazer Mid,L,0.0,Online,Delhi,0.0,-651.61
2996,Women,Basketball,Air Jordan,11,0.0,Online,Pune,3753.82,0.0
2043,Women,Lifestyle,Waffle One,L,0.0,Retail,Mumbai,497.69,0.0
2998,Women,Training,Flex Trainer,L,0.0,Online,Delhi,1637.2,0.0
2033,Women,Soccer,Premier III,L,0.0,Online,Kolkata,400.37,0.0
3000,Kids,Running,Free RN,M,0.0,Retail,Mumbai,0.0,-1110.62
3001,Men,Soccer,Premier III,L,0.0,Online,Delhi,0.0,-362.26
3002,Women,Lifestyle,Waffle One,L,0.0,Retail,Delhi,3535.87,0.0
3003,Men,Basketball,Zoom Freak,XL,0.0,Online,Bangaluru,0.0,-646.26
3004,Men,Training,ZoomX Invincible,XL,0.0,Retail,Pune,2708.1,0.0
3005,Women,Basketball,Zoom Freak,9,0.0,Online,Delhi,3295.17,0.0
3006,Kids,Lifestyle,Blazer Mid,8,0.0,Online,Pune,1932.88,0.0
3007,Women,Soccer,Tiempo Legend,12,-1766.44,Online,Bangaluru,0.0,-1076.72
3008,Men,Soccer,Phantom GT,L,0.0,Online,Pune,401.12,0.0
3009,Men,Lifestyle,Waffle One,L,0.0,Online,Bangaluru,3724.01,0.0
3010,Women,Soccer,Tiempo Legend,L,0.0,Online,Pune,0.0,-311.32
3011,Women,Running,Pegasus Turbo,7,0.0,Retail,Hyderabad,3074.24,0.0
3012,Men,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,94.77,0.0
3013,Kids,Basketball,Zoom Freak,XL,0.0,Retail,Kolkata,1039.09,0.0
3014,Men,Running,Air Zoom,L,0.0,Retail,Hyderabad,0.0,-1004.97
3015,Women,Running,React Infinity,L,0.0,Online,Kolkata,2688.31,0.0
3016,Women,Running,Air Zoom,M,0.0,Retail,bengaluru,868.59,0.0
3017,Women,Basketball,LeBron 20,6,0.0,Retail,Delhi,3355.12,0.0
3018,Kids,Soccer,Premier III,11,0.0,Retail,Kolkata,3364.85,0.0
3019,Women,Running,Free RN,XL,0.0,Retail,Kolkata,1316.3,0.0
3020,Kids,Lifestyle,Dunk Low,L,0.0,Retail,Hyderabad,493.35,0.0
3021,Women,Soccer,Mercurial Superfly,6,0.0,Retail,Hyderabad,3050.7,0.0
3022,Kids,Training,ZoomX Invincible,L,0.0,Online,Delhi,271.37,0.0
3023,Kids,Basketball,Zoom Freak,L,0.0,Retail,Delhi,708.93,0.0
3024,Kids,Running,Free RN,L,0.0,Online,Mumbai,0.0,-687.3
3025,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,3005.88,0.0
3026,Women,Lifestyle,Blazer Mid,10,0.0,Online,bengaluru,0.0,-127.25
3027,Women,Training,SuperRep Go,L,0.0,Retail,Delhi,0.0,-1038.79
3028,Kids,Running,Air Zoom,L,0.0,Retail,Kolkata,0.0,-471.86
3029,Kids,Training,ZoomX Invincible,M,0.0,Retail,Bangaluru,2696.49,0.0
3030,Men,Soccer,Mercurial Superfly,L,8781.29,Online,Kolkata,98.19,0.0
3031,Kids,Soccer,Premier III,M,0.0,Online,Kolkata,0.0,-117.68
3032,Men,Running,React Infinity,XL,0.0,Online,Mumbai,450.75,0.0
3033,Men,Training,ZoomX Invincible,M,0.0,Retail,Hyderabad,313.58,0.0
3034,Men,Soccer,Premier III,M,0.0,Online,Pune,460.06,0.0
3035,Kids,Training,Flex Trainer,12,0.0,Retail,Hyderabad,0.0,-419.24
3036,Kids,Lifestyle,Dunk Low,11,0.0,Retail,Hyderabad,1129.11,0.0
2033,Kids,Lifestyle,Waffle One,M,0.0,Online,Kolkata,0.0,-679.74
3038,Kids,Lifestyle,Air Force 1,M,0.0,Retail,Delhi,1068.18,0.0
3039,Kids,Soccer,Premier III,10,0.0,Online,Pune,638.3,0.0
3040,Women,Lifestyle,Waffle One,XL,0.0,Online,Hyderabad,3833.04,0.0
3041,Kids,Lifestyle,Waffle One,9,0.0,Online,Bangaluru,0.0,-1182.29
3042,Men,Lifestyle,Air Force 1,M,0.0,Online,Delhi,3750.11,0.0
3043,Men,Running,React Infinity,L,0.0,Retail,Delhi,147.79,0.0
3044,Kids,Lifestyle,Air Force 1,7,0.0,Retail,Hyderabad,931.4,0.0
3045,Kids,Soccer,Premier III,XL,0.0,Retail,Bangaluru,3809.54,0.0
3046,Men,Basketball,Air Jordan,11,0.0,Online,bengaluru,3277.67,0.0
3047,Women,Basketball,Kyrie Flytrap,L,1852.75,Online,Hyderabad,0.0,-960.94
3048,Women,Lifestyle,Waffle One,6,0.0,Retail,Hyderabad,517.17,0.0
3049,Kids,Lifestyle,Air Force 1,11,0.0,Online,Pune,0.0,-156.45
3050,Kids,Basketball,Kyrie Flytrap,L,0.0,Online,Delhi,205.25,0.0
3051,Men,Training,Metcon 7,M,0.0,Online,bengaluru,166.42,0.0
3052,Kids,Running,React Infinity,M,0.0,Online,Delhi,0.0,-871.1
3053,Women,Lifestyle,Air Force 1,L,0.0,Retail,Mumbai,1283.62,0.0
3054,Men,Soccer,Premier III,M,0.0,Retail,Pune,0.0,-402.6
2048,Kids,Basketball,LeBron 20,XL,0.0,Online,Pune,0.0,-548.0
3056,Men,Training,ZoomX Invincible,12,0.0,Online,Mumbai,544.14,0.0
3057,Women,Soccer,Mercurial Superfly,L,0.0,Retail,bengaluru,3693.98,0.0
3058,Men,Soccer,Phantom GT,M,0.0,Retail,Kolkata,3860.59,0.0
3059,Women,Running,React Infinity,L,0.0,Online,Hyderabad,3692.43,0.0
3060,Women,Running,Free RN,L,0.0,Retail,Bangaluru,0.0,-1137.29
3061,Kids,Running,Pegasus Turbo,XL,0.0,Retail,Mumbai,0.0,-549.05
3062,Women,Soccer,Phantom GT,L,3745.62,Retail,Mumbai,1647.34,0.0
3063,Kids,Running,Air Zoom,M,0.0,Online,Mumbai,3674.74,0.0
3064,Men,Soccer,Tiempo Legend,L,0.0,Retail,Pune,0.0,-1048.54
3065,Women,Running,Free RN,12,0.0,Online,Kolkata,3909.92,0.0
3066,Kids,Training,ZoomX Invincible,L,0.0,Online,Mumbai,1383.01,0.0
3067,Men,Lifestyle,Blazer Mid,9,0.0,Retail,Hyderabad,1939.56,0.0
3068,Kids,Lifestyle,Air Force 1,L,-4088.34,Online,Delhi,2863.56,0.0
3069,Men,Training,Metcon 7,L,0.0,Online,Hyderabad,0.0,-6.91
3070,Women,Running,Air Zoom,M,0.0,Online,Hyderabad,2150.16,0.0
3071,Women,Running,Air Zoom,L,0.0,Online,Mumbai,0.0,-663.86
3072,Men,Training,Flex Trainer,9,0.0,Retail,Mumbai,2621.5,0.0
3073,Men,Training,ZoomX Invincible,L,0.0,Retail,Mumbai,1992.12,0.0
3074,Women,Running,Free RN,M,0.0,Online,Hyderabad,1216.34,0.0
3075,Kids,Soccer,Premier III,L,0.0,Retail,Mumbai,3594.94,0.0
2044,Kids,Lifestyle,Blazer Mid,9,0.0,Online,Hyderabad,2059.4,0.0
3077,Men,Lifestyle,Dunk Low,XL,0.0,Online,Pune,3700.77,0.0
3078,Men,Running,Free RN,M,0.0,Online,Delhi,1820.38,0.0
3079,Women,Running,React Infinity,L,0.0,Retail,bengaluru,2815.43,0.0
3080,Kids,Running,Air Zoom,L,0.0,Online,Hyderabad,0.0,-198.0
3081,Kids,Training,Flex Trainer,6,0.0,Retail,Mumbai,3126.66,0.0
3082,Men,Training,Metcon 7,L,0.0,Online,Delhi,0.0,-65.96
3083,Kids,Training,ZoomX Invincible,XL,0.0,Retail,Delhi,1159.57,0.0
3084,Women,Lifestyle,Blazer Mid,L,0.0,Retail,Pune,491.85,0.0
3085,Men,Soccer,Phantom GT,L,0.0,Online,Delhi,2484.31,0.0
3086,Kids,Basketball,Kyrie Flytrap,9,0.0,Retail,Bangaluru,0.0,-592.41
3087,Kids,Lifestyle,Waffle One,M,0.0,Retail,bengaluru,2785.94,0.0
3088,Kids,Training,ZoomX Invincible,XL,0.0,Online,Delhi,2418.74,0.0
3089,Women,Basketball,Zoom Freak,XL,0.0,Online,Mumbai,2967.22,0.0
3090,Women,Basketball,LeBron 20,L,0.0,Retail,Pune,196.88,0.0
3091,Women,Basketball,Air Jordan,L,6066.79,Online,Hyderabad,204.77,0.0
3092,Kids,Training,Metcon 7,L,0.0,Retail,Kolkata,0.0,-288.77
3093,Women,Soccer,Tiempo Legend,10,0.0,Retail,Kolkata,28.77,0.0
3094,Men,Basketball,Zoom Freak,L,0.0,Online,Delhi,3485.33,0.0
3095,Men,Running,Free RN,L,0.0,Retail,Delhi,36.7,0.0
3096,Men,Training,ZoomX Invincible,L,0.0,Online,Hyderabad,20.31,0.0
3097,Men,Lifestyle,Blazer Mid,L,0.0,Online,Hyderabad,3419.32,0.0
3098,Women,Basketball,Kyrie Flytrap,M,0.0,Retail,Kolkata,1090.52,0.0
3099,Women,Lifestyle,Waffle One,L,0.0,Online,Mumbai,1720.4,0.0
3100,Women,Training,ZoomX Invincible,7,0.0,Retail,Mumbai,1861.15,0.0
2021,Men,Lifestyle,Blazer Mid,8,0.0,Online,bengaluru,0.0,-1133.4
3102,Kids,Basketball,LeBron 20,M,0.0,Retail,bengaluru,0.0,-1117.98
3103,Kids,Lifestyle,Blazer Mid,L,0.0,Online,Mumbai,1567.18,0.0
3104,Men,Running,Free RN,L,0.0,Online,Bangaluru,1921.82,0.0
3105,Women,Soccer,Phantom GT,L,0.0,Online,Pune,3176.71,0.0
3106,Men,Running,Pegasus Turbo,L,0.0,Online,bengaluru,3276.53,0.0
3107,Men,Running,Pegasus Turbo,11,0.0,Retail,Hyderabad,0.0,-694.97
3108,Kids,Soccer,Phantom GT,M,0.0,Online,Mumbai,1350.25,0.0
3109,Men,Running,React Infinity,XL,0.0,Retail,Kolkata,492.62,0.0
3110,Men,Running,React Infinity,L,0.0,Retail,Mumbai,3977.41,0.0
3111,Women,Basketball,Air Jordan,XL,0.0,Retail,Hyderabad,2732.23,0.0
3112,Men,Basketball,Kyrie Flytrap,L,0.0,Retail,Delhi,0.0,-532.65
3113,Women,Soccer,Tiempo Legend,11,0.0,Online,bengaluru,1328.68,0.0
3114,Women,Running,React Infinity,L,0.0,Retail,bengaluru,2752.18,0.0
3115,Men,Running,React Infinity,6,0.0,Retail,Delhi,693.29,0.0
3116,Kids,Basketball,Zoom Freak,M,0.0,Retail,Kolkata,0.0,-236.15
3117,Men,Basketball,Air Jordan,M,0.0,Retail,Delhi,0.0,-1181.06
3118,Kids,Lifestyle,Air Force 1,8,0.0,Online,Bangaluru,2058.99,0.0
3119,Kids,Lifestyle,Air Force 1,L,0.0,Online,Hyderabad,3995.49,0.0
3120,Kids,Basketball,Kyrie Flytrap,XL,0.0,Retail,bengaluru,551.46,0.0
3121,Kids,Training,Flex Trainer,8,0.0,Online,Kolkata,1345.4,0.0
3122,Women,Basketball,Air Jordan,8,-233.42,Online,Kolkata,0.0,-1197.6
3123,Kids,Running,Free RN,L,0.0,Online,Pune,0.0,-965.5
3124,Kids,Soccer,Mercurial Superfly,L,0.0,Online,Delhi,2407.4,0.0
3125,Kids,Soccer,Phantom GT,XL,0.0,Online,Bangaluru,1561.59,0.0
3126,Kids,Running,React Infinity,L,0.0,Online,bengaluru,2772.69,0.0
3127,Men,Training,ZoomX Invincible,XL,2445.59,Online,Pune,0.0,-440.44
3128,Men,Running,Air Zoom,M,0.0,Retail,Kolkata,2219.82,0.0
3129,Kids,Basketball,Kyrie Flytrap,XL,0.0,Retail,Delhi,3187.59,0.0
3130,Men,Basketball,Air Jordan,XL,0.0,Online,Pune,2868.91,0.0
3131,Kids,Training,SuperRep Go,10,0.0,Online,Pune,634.64,0.0
3132,Kids,Lifestyle,Dunk Low,L,0.0,Online,Hyderabad,0.0,-1033.35
3133,Kids,Soccer,Mercurial Superfly,L,0.0,Retail,Delhi,88.55,0.0
3134,Men,Basketball,Air Jordan,L,0.0,Retail,Delhi,31.3,0.0
3135,Women,Soccer,Mercurial Superfly,XL,-2525.97,Online,Pune,2434.87,0.0
3136,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Mumbai,0.0,-518.65
3137,Kids,Soccer,Premier III,L,0.0,Online,Bangaluru,659.4,0.0
3138,Kids,Lifestyle,Blazer Mid,L,0.0,Online,Hyderabad,3601.48,0.0
3139,Kids,Lifestyle,Blazer Mid,XL,0.0,Online,Bangaluru,3095.64,0.0
3140,Women,Lifestyle,Blazer Mid,L,0.0,Retail,Bangaluru,3855.21,0.0
3141,Women,Training,ZoomX Invincible,11,0.0,Retail,Kolkata,0.0,-734.72
3142,Kids,Soccer,Phantom GT,XL,0.0,Online,Delhi,2520.02,0.0
3143,Men,Training,Flex Trainer,7,236.32,Online,Mumbai,635.39,0.0
3144,Women,Running,Free RN,7,0.0,Retail,Hyderabad,0.0,-1049.73
3145,Women,Basketball,Air Jordan,9,0.0,Retail,Pune,2527.96,0.0
3146,Women,Soccer,Premier III,XL,0.0,Retail,Hyderabad,1087.27,0.0
3147,Kids,Training,SuperRep Go,11,0.0,Online,Mumbai,939.38,0.0
3148,Kids,Soccer,Tiempo Legend,8,0.0,Retail,Bangaluru,1125.29,0.0
3149,Kids,Soccer,Premier III,L,0.0,Retail,Kolkata,3435.01,0.0
3150,Women,Lifestyle,Dunk Low,L,0.0,Online,Kolkata,0.0,-848.63
3151,Men,Lifestyle,Air Force 1,L,0.0,Online,Kolkata,2968.24,0.0
3152,Kids,Running,Free RN,L,0.0,Retail,Delhi,2077.98,0.0
3153,Women,Training,SuperRep Go,L,0.0,Online,Bangaluru,1480.99,0.0
3154,Kids,Running,Free RN,L,0.0,Online,Delhi,0.0,-1100.45
3155,Women,Lifestyle,Waffle One,L,0.0,Retail,bengaluru,2013.96,0.0
3156,Women,Soccer,Phantom GT,XL,0.0,Retail,Mumbai,611.81,0.0
3157,Kids,Running,Pegasus Turbo,7,0.0,Online,Bangaluru,0.0,-92.45
3158,Kids,Lifestyle,Air Force 1,12,0.0,Online,Pune,324.37,0.0
3159,Women,Running,Air Zoom,10,0.0,Retail,Pune,2494.21,0.0
3160,Women,Basketball,Air Jordan,M,0.0,Retail,Delhi,888.87,0.0
3161,Men,Running,React Infinity,L,0.0,Online,Hyderabad,1663.79,0.0
3162,Men,Soccer,Tiempo Legend,XL,0.0,Online,Pune,1686.78,0.0
3163,Women,Running,Free RN,L,0.0,Retail,Delhi,961.65,0.0
3164,Men,Soccer,Premier III,L,0.0,Online,bengaluru,0.0,-382.88
3165,Women,Soccer,Phantom GT,XL,3593.01,Online,Kolkata,3264.03,0.0
3166,Men,Soccer,Premier III,L,0.0,Online,Hyderabad,0.0,-209.36
3167,Women,Basketball,Zoom Freak,12,0.0,Online,Hyderabad,3517.65,0.0
3168,Women,Lifestyle,Air Force 1,7,0.0,Retail,Delhi,61.83,0.0
3169,Men,Lifestyle,Blazer Mid,M,0.0,Retail,Delhi,0.0,-744.54
3170,Men,Training,Flex Trainer,L,0.0,Online,Pune,0.0,-367.73
3171,Men,Lifestyle,Air Force 1,L,0.0,Online,Bangaluru,0.0,-445.89
3172,Men,Training,Metcon 7,9,0.0,Retail,Pune,1877.19,0.0
3173,Women,Soccer,Premier III,XL,0.0,Retail,Pune,1560.81,0.0
3174,Men,Soccer,Phantom GT,L,0.0,Online,Hyderabad,1570.71,0.0
3175,Women,Lifestyle,Dunk Low,10,-1909.29,Retail,Mumbai,2194.69,0.0
3176,Men,Lifestyle,Blazer Mid,L,0.0,Retail,bengaluru,903.31,0.0
3177,Kids,Lifestyle,Air Force 1,L,2323.9,Online,Mumbai,0.0,-411.55
3178,Women,Training,SuperRep Go,11,0.0,Retail,Delhi,0.0,-271.03
3179,Women,Training,SuperRep Go,L,0.0,Online,Mumbai,517.77,0.0
3180,Men,Basketball,Zoom Freak,XL,0.0,Online,Pune,1603.13,0.0
3181,Women,Running,Air Zoom,XL,0.0,Retail,Delhi,2808.0,0.0
3182,Men,Soccer,Premier III,L,0.0,Retail,Mumbai,42.14,0.0
3183,Kids,Soccer,Phantom GT,XL,0.0,Retail,Mumbai,2968.78,0.0
3184,Men,Training,ZoomX Invincible,M,0.0,Online,Mumbai,0.0,-760.63
3185,Kids,Training,SuperRep Go,L,0.0,Online,Pune,0.0,-542.2
3186,Men,Basketball,Zoom Freak,L,0.0,Retail,Delhi,540.77,0.0
3187,Kids,Running,Air Zoom,L,0.0,Online,Hyderabad,1709.08,0.0
3188,Kids,Lifestyle,Air Force 1,L,0.0,Retail,Pune,2328.33,0.0
3189,Men,Basketball,LeBron 20,L,13528.26,Online,Kolkata,1456.87,0.0
3190,Women,Soccer,Phantom GT,7,0.0,Online,Kolkata,457.93,0.0
3191,Kids,Soccer,Mercurial Superfly,L,0.0,Retail,Pune,2709.18,0.0
3192,Kids,Running,Free RN,M,0.0,Online,Pune,2055.67,0.0
3193,Kids,Running,Pegasus Turbo,11,0.0,Retail,Pune,3969.18,0.0
3194,Kids,Training,SuperRep Go,M,0.0,Online,Hyderabad,896.94,0.0
3195,Men,Lifestyle,Blazer Mid,L,0.0,Retail,Delhi,1423.92,0.0
3196,Women,Training,ZoomX Invincible,11,0.0,Retail,Kolkata,425.5,0.0
3197,Men,Training,Metcon 7,M,0.0,Online,Delhi,751.76,0.0
3198,Women,Running,Air Zoom,XL,0.0,Online,Delhi,2009.69,0.0
3199,Women,Training,ZoomX Invincible,L,0.0,Online,Kolkata,3873.48,0.0
3200,Men,Soccer,Premier III,L,0.0,Retail,Pune,0.0,-582.02
3201,Women,Training,Flex Trainer,L,0.0,Retail,Mumbai,2866.39,0.0
3202,Kids,Running,Pegasus Turbo,10,0.0,Online,Bangaluru,1565.51,0.0
3203,Women,Training,SuperRep Go,11,0.0,Retail,Pune,2854.21,0.0
3204,Men,Soccer,Phantom GT,L,0.0,Online,Kolkata,3367.72,0.0
2002,Women,Lifestyle,Dunk Low,7,0.0,Online,Delhi,912.61,0.0
3206,Kids,Basketball,Kyrie Flytrap,L,-1971.78,Retail,Bangaluru,3611.24,0.0
3207,Kids,Training,SuperRep Go,L,0.0,Retail,Pune,3909.06,0.0
3208,Kids,Training,Metcon 7,L,0.0,Retail,Mumbai,2190.72,0.0
3209,Women,Training,Flex Trainer,M,0.0,Retail,bengaluru,1986.27,0.0
3210,Women,Training,SuperRep Go,M,0.0,Online,Mumbai,160.73,0.0
3211,Women,Lifestyle,Blazer Mid,L,0.0,Retail,Kolkata,1368.59,0.0
3212,Kids,Soccer,Mercurial Superfly,M,0.0,Retail,Kolkata,2025.11,0.0
3213,Men,Running,Air Zoom,XL,0.0,Online,Kolkata,3221.7,0.0
3214,Kids,Lifestyle,Dunk Low,XL,0.0,Online,Kolkata,0.0,-857.15
3215,Men,Soccer,Phantom GT,XL,0.0,Online,Kolkata,2109.68,0.0
3216,Men,Basketball,Air Jordan,XL,0.0,Online,Mumbai,2508.13,0.0
3217,Men,Soccer,Tiempo Legend,6,3759.41,Retail,Pune,0.0,-514.9
3218,Men,Running,Air Zoom,6,0.0,Retail,Kolkata,3807.88,0.0
3219,Women,Basketball,Air Jordan,XL,0.0,Online,Delhi,1151.76,0.0
3220,Women,Lifestyle,Dunk Low,11,0.0,Online,Bangaluru,2731.04,0.0
3221,Women,Basketball,LeBron 20,L,2323.84,Online,Pune,1650.44,0.0
3222,Kids,Basketball,Air Jordan,XL,0.0,Online,Bangaluru,2593.48,0.0
3223,Men,Soccer,Mercurial Superfly,M,0.0,Online,Delhi,3088.54,0.0
3224,Women,Soccer,Phantom GT,L,8095.35,Retail,Pune,233.85,0.0
3225,Kids,Basketball,Kyrie Flytrap,L,0.0,Retail,Kolkata,0.0,-458.05
3226,Men,Soccer,Mercurial Superfly,L,0.0,Retail,Pune,0.0,-241.59
3227,Women,Training,ZoomX Invincible,7,0.0,Online,Delhi,0.0,-604.23
3228,Kids,Basketball,LeBron 20,XL,0.0,Retail,bengaluru,3620.9,0.0
3229,Kids,Running,Free RN,L,0.0,Retail,Pune,188.96,0.0
3230,Men,Soccer,Phantom GT,XL,0.0,Retail,Delhi,3634.75,0.0
3231,Men,Lifestyle,Dunk Low,L,0.0,Online,Kolkata,2859.55,0.0
3232,Kids,Lifestyle,Air Force 1,L,0.0,Online,Pune,2083.57,0.0
3233,Men,Soccer,Phantom GT,M,0.0,Retail,Hyderabad,571.8,0.0
3234,Kids,Soccer,Phantom GT,XL,0.0,Online,Delhi,327.76,0.0
3235,Women,Training,SuperRep Go,L,0.0,Retail,Hyderabad,1899.62,0.0
3236,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,0.0,-37.37
3237,Kids,Basketball,LeBron 20,L,0.0,Retail,Mumbai,2926.28,0.0
3238,Women,Training,SuperRep Go,XL,3005.74,Retail,Mumbai,705.58,0.0
3239,Men,Running,Pegasus Turbo,XL,0.0,Retail,Mumbai,1810.07,0.0
3240,Kids,Basketball,Zoom Freak,9,0.0,Retail,Hyderabad,0.0,-1020.05
3241,Women,Basketball,LeBron 20,XL,0.0,Retail,Bangaluru,3176.2,0.0
3242,Men,Basketball,LeBron 20,L,0.0,Retail,bengaluru,609.45,0.0
3243,Men,Lifestyle,Air Force 1,L,0.0,Retail,Pune,1943.22,0.0
3244,Women,Training,Metcon 7,M,0.0,Online,Hyderabad,1750.18,0.0
3245,Women,Running,React Infinity,L,0.0,Retail,Pune,3102.91,0.0
3246,Men,Running,Air Zoom,7,0.0,Online,Pune,479.25,0.0
3247,Men,Training,ZoomX Invincible,L,0.0,Online,Mumbai,3687.47,0.0
3248,Women,Lifestyle,Blazer Mid,12,0.0,Online,Mumbai,2984.1,0.0
3249,Kids,Lifestyle,Blazer Mid,M,0.0,Online,bengaluru,731.1,0.0
3250,Women,Lifestyle,Air Force 1,L,0.0,Online,Pune,1172.07,0.0
3251,Men,Soccer,Premier III,7,0.0,Retail,Kolkata,3462.04,0.0
3252,Men,Basketball,Zoom Freak,10,0.0,Online,Mumbai,0.0,-563.83
3253,Kids,Running,Air Zoom,10,0.0,Online,Bangaluru,2267.92,0.0
3254,Women,Soccer,Mercurial Superfly,L,0.0,Retail,Mumbai,3035.41,0.0
3255,Kids,Basketball,Air Jordan,XL,0.0,Online,Bangaluru,960.65,0.0
3256,Men,Training,SuperRep Go,M,0.0,Retail,Hyderabad,0.0,-583.08
3257,Women,Running,Free RN,7,0.0,Retail,Kolkata,1190.89,0.0
3258,Men,Lifestyle,Dunk Low,M,0.0,Online,Mumbai,853.35,0.0
3259,Women,Lifestyle,Air Force 1,6,0.0,Retail,Mumbai,573.79,0.0
3260,Men,Soccer,Mercurial Superfly,7,0.0,Online,Mumbai,1287.17,0.0
3261,Men,Basketball,Air Jordan,XL,0.0,Online,Hyderabad,472.79,0.0
3262,Women,Basketball,LeBron 20,6,0.0,Retail,Bangaluru,1490.29,0.0
3263,Women,Running,React Infinity,L,0.0,Online,Mumbai,2278.12,0.0
3264,Men,Training,Metcon 7,L,0.0,Online,Bangaluru,0.0,-992.25
3265,Women,Soccer,Mercurial Superfly,M,0.0,Retail,Bangaluru,2860.71,0.0
2006,Kids,Training,Flex Trainer,7,0.0,Retail,Delhi,0.0,-573.18
3267,Kids,Lifestyle,Air Force 1,L,0.0,Retail,Pune,345.92,0.0
3268,Men,Soccer,Mercurial Superfly,L,0.0,Retail,Mumbai,1586.4,0.0
3269,Women,Soccer,Mercurial Superfly,M,0.0,Online,Mumbai,0.0,-719.57
3270,Kids,Lifestyle,Dunk Low,XL,0.0,Online,Pune,3619.8,0.0
3271,Men,Basketball,LeBron 20,6,0.0,Retail,Hyderabad,545.1,0.0
3272,Men,Lifestyle,Blazer Mid,8,0.0,Retail,Hyderabad,0.0,-321.24
3273,Women,Soccer,Phantom GT,M,-4587.99,Online,bengaluru,2577.59,0.0
3274,Men,Training,SuperRep Go,L,15379.41,Retail,Hyderabad,169.05,0.0
3275,Women,Soccer,Premier III,L,0.0,Retail,Hyderabad,1652.12,0.0
2046,Men,Soccer,Tiempo Legend,L,0.0,Online,Bangaluru,1314.84,0.0
3277,Men,Training,SuperRep Go,L,0.0,Online,bengaluru,293.59,0.0
3278,Kids,Lifestyle,Dunk Low,L,0.0,Retail,Pune,107.83,0.0
3279,Kids,Soccer,Mercurial Superfly,XL,9260.68,Retail,Delhi,3098.28,0.0
3280,Kids,Training,SuperRep Go,XL,0.0,Online,Mumbai,663.54,0.0
3281,Men,Soccer,Mercurial Superfly,L,0.0,Retail,Pune,93.8,0.0
3282,Kids,Basketball,Air Jordan,XL,0.0,Retail,Delhi,0.0,-190.17
3283,Men,Soccer,Premier III,XL,0.0,Online,Mumbai,3871.51,0.0
3284,Women,Running,Free RN,L,0.0,Online,Kolkata,210.83,0.0
3285,Men,Training,Metcon 7,XL,0.0,Online,Hyderabad,0.0,-401.38
3286,Kids,Basketball,LeBron 20,L,0.0,Retail,Hyderabad,0.0,-577.54
3287,Kids,Running,Free RN,L,0.0,Retail,Mumbai,0.0,-1184.98
3288,Kids,Lifestyle,Dunk Low,10,0.0,Retail,Delhi,3852.98,0.0
3289,Men,Training,Metcon 7,M,0.0,Online,Pune,0.0,-878.7
3290,Kids,Lifestyle,Air Force 1,XL,0.0,Online,Pune,2588.85,0.0
3291,Women,Running,Free RN,XL,0.0,Retail,Hyderabad,0.0,-231.54
3292,Women,Training,Metcon 7,M,0.0,Online,Hyderabad,2299.04,0.0
3293,Kids,Lifestyle,Blazer Mid,L,0.0,Online,Kolkata,1013.24,0.0
3294,Women,Basketball,LeBron 20,L,0.0,Retail,Kolkata,0.0,-101.37
3295,Women,Training,SuperRep Go,10,0.0,Online,Delhi,3650.65,0.0
2021,Kids,Running,React Infinity,12,0.0,Online,Hyderabad,2465.98,0.0
3297,Men,Lifestyle,Air Force 1,L,0.0,Online,Delhi,3803.18,0.0
